Date,Smoothed_PC1_Score,Smoothed_PC2_Score,Smoothed_PC3_Score
2016-04-07,-0.2601778268055895,-0.7975207919717653,0.138203941555607
2016-04-08,-0.2761302034624819,-0.7829978245527175,0.13653231330703508
2016-04-11,-0.2919300004661925,-0.7683679025736566,0.13483862369575372
2016-04-12,-0.30757591521982397,-0.7536362525180071,0.13312309240763998
2016-04-13,-0.3230666636898108,-0.738808119434442,0.1313859418586564
2016-04-14,-0.3384009805348198,-0.7238887651032799,0.1296273971668073
2016-04-15,-0.3535776192324625,-0.7088834662000705,0.1278476861237827
2016-04-18,-0.36859535220387585,-0.6937975124570456,0.12604703916627877
2016-04-19,-0.38345297093608177,-0.6786362048231165,0.12422568934701834
2016-04-20,-0.3981492861021783,-0.663404853623098,0.12238387230544974
2016-04-21,-0.41268312767930015,-0.6481087767168371,0.12052182623814994
2016-04-22,-0.4270533450643674,-0.6327532976589229,0.11863979186892543
2016-04-25,-0.44125880718759647,-0.6173437438596588,0.11673801241861359
2016-04-26,-0.4552984026237603,-0.6018854447479698,0.11481673357458977
2016-04-27,-0.46917103970119534,-0.5863837299369151,0.1128762034599897
2016-04-28,-0.4828756466085299,-0.5708439273924902,0.11091667260263953
2016-04-29,-0.49641117149913994,-0.5552713616063752,0.10893839390370391
2016-05-02,-0.509776582593299,-0.5396713517733035,0.10694162260606423
2016-05-03,-0.5229708682780383,-0.5240492099737198,0.10492661626240848
2016-05-04,-0.5359930372046833,-0.5084102393623804,0.10289363470306101
2016-05-05,-0.5488421183840622,-0.492759732363562,0.10084294000354058
2016-05-06,-0.5615171612793907,-0.4771029688735338,0.09877479645185658
2016-05-09,-0.5740172358968008,-0.46144521447094217,0.09668947051554606
2016-05-10,-0.5863414328735213,-0.44579171863575834,0.09458723080845574
2016-05-11,-0.5984888635636957,-0.4301477129774333,0.09246834805727272
2016-05-12,-0.6104586601218185,-0.41451840947289914,0.0903330950678081
2016-05-13,-0.6222499755838068,-0.3989089987150502,0.0881817466910404
2016-05-16,-0.6338619839456658,-0.3833246481723374,0.08601457978891557
2016-05-17,-0.6452938802397631,-0.3677705004600989,0.08383187319991564
2016-05-18,-0.6565448806087034,-0.3522516716242457,0.0816339077043967
2016-05-19,-0.6676142223767754,-0.3367732494379194,0.07942096598969987
2016-05-20,-0.6785011641189973,-0.32134029171172873,0.0771933326150401
2016-05-23,-0.6892049857277135,-0.305957824618164,0.07495129397617921
2016-05-24,-0.6997249884767782,-0.290630841030794,0.07269513826988148
2016-05-25,-0.7100604950832798,-0.2753642988788223,0.07042515545816401
2016-05-26,-0.720210849766827,-0.26016311951759846,0.0681416372323412
2016-05-27,-0.7301754183063882,-0.24503218611565042,0.06584487697686724
2016-05-30,-0.7399535880946553,-0.22997634205881473,0.06353516973298201
2016-05-31,-0.7495447681899585,-0.215000389372013,0.061212812162170505
2016-06-01,-0.7589483893657069,-0.2001090871592464,0.05887810250942649
2016-06-02,-0.7681639041573491,-0.1853071500623377,0.05653134056634025
2016-06-03,-0.7771907869068693,-0.17059924673896734,0.054172827634005424
2016-06-06,-0.7860285338047852,-0.1559899983605315,0.05180286648574923
2016-06-07,-0.7946766629296701,-0.14148397713034097,0.04942176132969931
2016-06-08,-0.8031347142851781,-0.12708570482267773,0.04702981777117776
2016-06-09,-0.8114022498345778,-0.11279965134320864,0.044627342774942146
2016-06-10,-0.8194788535327898,-0.0986302333112554,0.04221464462726439
2016-06-13,-0.8273641313559243,-0.08458181266440075,0.03979203289786374
2016-06-14,-0.8350577113283156,-0.07065869528591659,0.03735981840168703
2016-06-15,-0.8425592435470465,-0.05686512965546922,0.03491831316055355
2016-06-16,-0.8498684002039828,-0.043205305523568334,0.032467830364654865
2016-06-17,-0.8569848756052748,-0.029683352610204362,0.030008684333928275
2016-06-20,-0.8639083861883712,-0.01630333932810747,0.027541190479297966
2016-06-21,-0.8706386705365056,-0.003069271531062964,0.025065665263793384
2016-06-22,-0.8771754893906873,0.010014908712306427,0.022582426163549656
2016-06-23,-0.8835186256591661,0.02294532431888001,0.0200917916286911
2016-06-24,-0.8896678844243858,0.0357181643651125,0.017594081044110293
2016-06-27,-0.8956230929474359,0.04832968523444168,0.015089614690134354
2016-06-28,-0.9013841006699773,0.06077621173767292,0.012578713703098486
2016-06-29,-0.9069507792136663,0.07305413820596442,0.010061700035819453
2016-06-30,-0.9123230223770625,0.08515992955606948,0.007538896417981701
2016-07-01,-0.9175007461300257,0.09709012232748818,0.005010626316431638
2016-07-04,-0.9224838886056121,0.10884132569120461,0.0024772138953994666
2016-07-05,-0.9272724100894559,0.12041022242968887,-6.101602336366837e-05
2016-07-06,-0.9318662930066456,0.13179356988785673,-0.002603738000516085
2016-07-07,-0.936265541906106,0.14298820089469477,-0.0051506260191229065
2016-07-08,-0.9404701834424755,0.15399102465526637,-0.007701353524717891
2016-07-11,-0.9444802663554834,0.16479902761282864,-0.010255593465419148
2016-07-12,-0.9482958614468366,0.17540927428079817,-0.012813018332101968
2016-07-13,-0.9519170615546168,0.1858189080443254,-0.015373300198612487
2016-07-14,-0.9553439815251911,0.1960251519312332,-0.017936110762034014
2016-07-15,-0.9585767581826379,0.20602530935210722,-0.020501121382980613
2016-07-18,-0.9616155502956906,0.2158167648093204,-0.023068003125933465
2016-07-19,-0.9644605385422165,0.2253969845747957,-0.02563642679959959
2016-07-20,-0.9671119254712176,0.23476351733632358,-0.02820606299729562
2016-07-21,-0.969569935462374,0.24391399481225814,-0.03077658213735243
2016-07-22,-0.9718348146831248,0.2528461323344333,-0.033347654503532394
2016-07-25,-0.9739068310432966,0.26155772939914973,-0.03591895028545362
2016-07-26,-0.9757862741472803,0.2700466701860992,-0.03849013961902298
2016-07-27,-0.9774734552437829,0.27831092404509966,-0.041060892626865166
2016-07-28,-0.9789687071731197,0.2863485459505357,-0.04363087945874723
2016-07-29,-0.9802723843121024,0.29415767692340294,-0.046199770331994475
2016-08-01,-0.9813848625164902,0.3017365444208724,-0.04876723557188982
2016-08-02,-0.9823065390610413,0.30908346269330644,-0.051332945652051376
2016-08-03,-0.9830378325771417,0.3161968331086589,-0.05389657123479281
2016-08-04,-0.9835791829880507,0.32307514444422364,-0.05645778321144412
2016-08-05,-0.9839310514417539,0.3297169731456851,-0.05901625274264731
2016-08-08,-0.984093920241424,0.336120983553461,-0.06157165129860629
2016-08-09,-0.984068292773525,0.34228592809632197,-0.06412365069929792
2016-08-10,-0.983854693433537,0.34821064745229163,-0.06667192315463093
2016-08-11,-0.9834536675493376,0.3538940706768516,-0.06921614130455249
2016-08-12,-0.9828657813022338,0.3593352152984681,-0.0717559782590993
2016-08-15,-0.982091621645656,0.3645331873814941,-0.07429110763838037
2016-08-16,-0.9811317962215307,0.3694871815564945,-0.07682120361249643
2016-08-17,-0.9799869332743354,0.37419648101806546,-0.0793459409413871
2016-08-18,-0.9786576815628468,0.3786604574902228,-0.08186499501459464
2016-08-19,-0.9771447102696026,0.38287857115945345,-0.0843780418909564
2016-08-22,-0.9754487089080697,0.38685037057553806,-0.08688475833819949
2016-08-23,-0.9735703872275472,0.39057549252025264,-0.08938482187245216
2016-08-24,-0.9715104751158102,0.39405366184408586,-0.09187791079765477
2016-08-25,-0.9692697224994993,0.39728469127111066,-0.0943637042448717
2016-08-26,-0.9668488992422782,0.40026848117215696,-0.09684188221149719
2016-08-29,-0.9642487950407689,0.4030050193064608,-0.09931212560035149
2016-08-30,-0.9614702193182667,0.40549438053195874,-0.10177411625866288
2016-08-31,-0.9585140011162674,0.40773672648441933,-0.1042275370169267
2016-09-01,-0.9553809889838024,0.4097323052256089,-0.10667207172764702
2016-09-02,-0.9520720508646016,0.4114814508607076,-0.10910740530394261
2016-09-05,-0.9485880739820978,0.41298458312519754,-0.11153322375802442
2016-09-06,-0.9449299647222864,0.4142422069414543,-0.11394921423953307
2016-09-07,-0.9410986485144582,0.41525491194529257,-0.1163550650737363
2016-09-08,-0.9370950697098084,0.41602337198272105,-0.1187504657995741
2016-09-09,-0.9329201914579419,0.41654834457717294,-0.12113510720756147
2016-09-12,-0.9285749955813012,0.41683067036749594,-0.12350868137752556
2016-09-13,-0.9240604824475137,0.41687127251698314,-0.1258708817161895
2016-09-14,-0.919377670839681,0.4166711560937562,-0.12822140299458756
2016-09-15,-0.9145275978246348,0.4162314074228008,-0.1305599413853132
2016-09-16,-0.9095113186191519,0.4155531934099858,-0.13288619449959188
2016-09-19,-0.9043299064541693,0.41463776083838577,-0.1351998614241765
2016-09-20,-0.8989844524370078,0.4134864356372627,-0.1375006427580605
2016-09-21,-0.8934760654116053,0.4121006221240421,-0.13978824064900341
2016-09-22,-0.8878058718167997,0.4104818022196618,-0.14206235882986573
2016-09-23,-0.8819750155426593,0.40863153463764756,-0.14432270265474914
2016-09-26,-0.8759846577848934,0.4065514540473092,-0.14656897913493422
2016-09-27,-0.8698359768973443,0.40424327021143436,-0.14880089697461796
2016-09-28,-0.863530168242592,0.40170876709889247,-0.15101816660643988
2016-09-29,-0.8570684440406795,0.39894980197254043,-0.15322050022679623
2016-09-30,-0.8504520332159791,0.39596830445285824,-0.15540761183093935
2016-10-03,-0.8436821812422302,0.39276627555773225,-0.1575792172478549
2016-10-04,-0.836760149985742,0.3893457867188215,-0.1597350341749119
2016-10-05,-0.8296872175468004,0.3857089787749467,-0.16187478221228885
2016-10-06,-0.8224646780992888,0.3818580609429532,-0.16399818289716137
2016-10-07,-0.8150938417285428,0.37779530976650044,-0.1661049597376574
2016-10-10,-0.8075760342674635,0.37352306804324364,-0.1681948382465657
2016-10-11,-0.7999125971308962,0.36904374373088267,-0.17026754597480523
2016-10-12,-0.79210488714831,0.3643598088325507,-0.1723228125446394
2016-10-13,-0.7841542763947784,0.3594737982620316,-0.1743603696826432
2016-10-14,-0.7760621520203043,0.35438830868930066,-0.1763799512524073
2016-10-17,-0.7678299160774872,0.3491059973668784,-0.1783812932869859
2016-10-18,-0.7594589853475653,0.34362958093751644,-0.18036413402107754
2016-10-19,-0.7509507911648584,0.33796183422371157,-0.1823282139229379
2016-10-20,-0.742306779239603,0.3321055889995767,-0.18427327572601984
2016-10-21,-0.7335284094792481,0.32606373274558514,-0.1861990644603384
2016-10-24,-0.7246171558081828,0.319839207386718,-0.18810532748355505
2016-10-25,-0.715574505985955,0.31343500801454827,-0.18999181451177893
2016-10-26,-0.7064019614239726,0.30685418159379874,-0.19185827765008057
2016-10-27,-0.6971010370007377,0.30009982565391874,-0.19370447142271607
2016-10-28,-0.6876732608756159,0.2931750869662238,-0.19553015280305341
2016-10-31,-0.6781201743011582,0.2860831602071533,-0.19733508124320842
2016-11-01,-0.6684433314340243,0.2788272866082024,-0.19911901870336837
2016-11-02,-0.6586442991444917,0.2714107525930809,-0.20088172968082407
2016-11-03,-0.6487246568246056,0.26383688840267544,-0.2026229812386786
2016-11-04,-0.6386859961949816,0.25610906670836614,-0.20434254303426008
2016-11-07,-0.6285299211102646,0.24823070121427915,-0.20604018734720597
2016-11-08,-0.6182580473633058,0.2402052452490427,-0.20771568910723812
2016-11-09,-0.6078720024880336,0.23203619034762382,-0.20936882592161224
2016-11-10,-0.597373425561088,0.22372706482381885,-0.21099937810224217
2016-11-11,-0.5867639670022046,0.21528143233398578,-0.21260712869249895
2016-11-14,-0.5760452883733919,0.20670289043259155,-0.21419186349367453
2016-11-15,-0.565219062176922,0.19799506912016177,-0.2157533710911169
2016-11-16,-0.5542869716521389,0.1891616293842225,-0.21729144288002006
2016-11-17,-0.5432507105711588,0.18020626173380735,-0.21880587309088234
2016-11-18,-0.5321119830334092,0.17113268472813106,-0.22029645881461352
2016-11-21,-0.5208725032591137,0.16194464350000862,-0.22176300002729968
2016-11-22,-0.5095339953816722,0.1526459082746102,-0.22320529961461924
2016-11-23,-0.4980981932390239,0.14324027288414226,-0.22462316339590205
2016-11-24,-0.4865668401639673,0.1337315532790411,-0.22601640014784008
2016-11-25,-0.4749416887734897,0.12412358603626884,-0.22738482162783402
2016-11-28,-0.4632245007571297,0.11442022686529825,-0.22872824259698415
2016-11-29,-0.4514170466643744,0.10462534911237466,-0.2300464808427141
2016-11-30,-0.43952110569115255,0.09474284226364046,-0.23133935720102994
2016-12-01,-0.42753846546541224,0.08477661044770719,-0.23260669557841349
2016-12-02,-0.41547092183183054,0.07473057093826155,-0.23384832297333766
2016-12-05,-0.4033202786356733,0.06460865265728195,-0.2350640694974155
2016-12-06,-0.3910883475058346,0.05441479467945002,-0.2362537683961681
2016-12-07,-0.3787769476370616,0.04415294473833494,-0.23741725606941533
2016-12-08,-0.36638790557142625,0.03382705773492434,-0.23855437209128577
2016-12-09,-0.35392305497902743,0.023441094249074316,-0.23966495922984332
2016-12-12,-0.3413842364379861,0.012999019054454615,-0.24074886346632524
2016-12-13,-0.32877329721373244,0.002504799637546216,-0.2418059340139974
2016-12-14,-0.3160920910376241,-0.008037595278732863,-0.24283602333661441
2016-12-15,-0.3033424778849122,-0.01862419720622165,-0.24383898716648944
2016-12-16,-0.2905263237520927,-0.029251039356971886,-0.2448146845221702
2016-12-19,-0.27764550043366204,-0.03991415810240694,-0.24576297772571584
2016-12-20,-0.26470188529829625,-0.05060959442564105,-0.24668373241957695
2016-12-21,-0.25169736106448987,-0.06133339536641032,-0.2475768175830759
2016-12-22,-0.23863381557567545,-0.07208161545807941,-0.2484421055484811
2016-12-23,-0.22551314157485855,-0.08285031815618325,-0.2492794720166802
2016-12-26,-0.21233723647877106,-0.0936355772579786,-0.2500887960724459
2016-12-27,-0.1991080021515996,-0.10443347831247596,-0.25086996019929186
2016-12-28,-0.1858273446782897,-0.11524012002043514,-0.2516228502939209
2016-12-29,-0.1724971741374682,-0.12605161562380804,-0.25234735568026223
2016-12-30,-0.15911940437400304,-0.13686409428412033,-0.253043369123092
2017-01-02,-0.14569595277121927,-0.14767370244929173,-0.25371078684124154
2017-01-03,-0.13222874002282445,-0.1584766052083955,-0.25434950852039134
2017-01-04,-0.11871968990452504,-0.16926898763386652,-0.2549594373254399
2017-01-05,-0.10517072904541695,-0.18004705611067898,-0.2555404799124629
2017-01-06,-0.09158378669911373,-0.1908070396520094,-0.25609254644024326
2017-01-09,-0.07796079451469974,-0.20154519120092337,-0.25661555058138463
2017-01-10,-0.06430368630747996,-0.21225778891761501,-0.25710940953299793
2017-01-11,-0.05061439782960664,-0.22294113745174887,-0.257574044026965
2017-01-12,-0.03689486654055023,-0.23359156919945234,-0.25800937833977694
2017-01-13,-0.023147031377501195,-0.24420544554451956,-0.25841534030194446
2017-01-16,-0.009372832525674201,-0.2547791580833929,-0.2587918613069789
2017-01-17,0.004425788811406104,-0.2653091298334975,-0.2591388763199477
2017-01-18,0.018246890641673,-0.2757918164245089,-0.25945632388559575
2017-01-19,0.03208853041423537,-0.28622370727214924,-0.2597441461360382
2017-01-20,0.04594876524910233,-0.29660132673410694,-0.2600022887980204
2017-01-23,0.05982565216682315,-0.306921235247686,-0.2602307011997448
2017-01-24,0.07371724831804784,-0.31718003044881077,-0.2604293362772655
2017-01-25,0.0876216112129722,-0.327374348271998,-0.26059815058044566
2017-01-26,0.10153679895064827,-0.3375008640309403,-0.26073710427848423
2017-01-27,0.11546087044812531,-0.34755629347933803,-0.260846161165001
2017-01-30,0.12939188566940182,-0.3575373938516336,-0.2609252886626923
2017-01-31,0.1433279058541523,-0.36744096488330946,-0.26097445782754286
2017-02-01,0.15726699374622188,-0.37726384981041944,-0.26099364335260716
2017-02-02,0.17120721382183135,-0.38700293634803573,-0.2609828235713469
2017-02-03,0.18514663251751304,-0.39665515764729503,-0.26094198046053396
2017-02-06,0.19908331845768823,-0.4062174932307524,-0.2608710996427154
2017-02-07,0.21301534268193004,-0.4156869699057417,-0.26077017038823525
2017-02-08,0.22694077887182773,-0.42506066265546827,-0.2606391856168242
2017-02-09,0.24085770357745573,-0.4343356955075622,-0.26047814189874346
2017-02-10,0.25476419644342074,-0.44350924237982714,-0.26028703945549253
2017-02-13,0.2686583404344502,-0.452578527902935,-0.2600658821600798
2017-02-14,0.28253822206050483,-0.46154082821983017,-0.25981467753684834
2017-02-15,0.29640193160138106,-0.47039347176160495,-0.2595334367608674
2017-02-16,0.31024756333078546,-0.47913383999963133,-0.2592221746568806
2017-02-17,0.32407321573986425,-0.4877593681737387,-0.25888090969782057
2017-02-20,0.33787699176012664,-0.49626754599623596,-0.25850966400287756
2017-02-21,0.35165699898578806,-0.5046559183315878,-0.2581084633351349
2017-02-22,0.365411349895452,-0.5129220858515761,-0.2576773370987631
2017-02-23,0.379138162073167,-0.521063705665763,-0.2572163183357796
2017-02-24,0.3928355584287668,-0.5290784919271122,-0.2567254437223651
2017-02-27,0.40650166741752325,-0.5369642164126165,-0.2562047535647479
2017-02-28,0.420134623259062,-0.5447187090787956,-0.25565429179464827
2017-03-01,0.43373256615551004,-0.5523398585919376,-0.25507410596429053
2017-03-02,0.44729364250886994,-0.5598256128329784,-0.25446424724097405
2017-03-03,0.46081600513758025,-0.5671739793768988,-0.2538247704012144
2017-03-06,0.4742978134922466,-0.5743830259465664,-0.25315573382444717
2017-03-07,0.48773723387050316,-0.581450880840927,-0.2524571994863011
2017-03-08,0.5011324396310063,-0.5883757333374777,-0.2517292329514364
2017-03-09,0.5144816114065193,-0.5951558340689606,-0.2509719033659505
2017-03-10,0.5277829373160443,-0.6017894953742338,-0.2501852834493582
2017-03-13,0.5410346131760373,-0.6082750916232678,-0.24936944948613382
2017-03-14,0.5542348427106009,-0.6146110595162565,-0.2485244813168332
2017-03-15,0.5673818377607084,-0.6207958983568068,-0.24765046232878052
2017-03-16,0.5804738184923784,-0.6268281702992172,-0.24674747944633404
2017-03-17,0.5935090136038053,-0.632706500569838,-0.24581562312072178
2017-03-20,0.6064856605314167,-0.6384295776625332,-0.24485498731945682
2017-03-21,0.6194020056548283,-0.6439961535082686,-0.24386566951532732
2017-03-22,0.6322563045006808,-0.6494050436188571,-0.2428477706749652
2017-03-23,0.6450468219453277,-0.6546551272049215,-0.24180139524699484
2017-03-24,0.6577718324163546,-0.6597453472681125,-0.24072665114976247
2017-03-27,0.6704296200929142,-0.6646747106676667,-0.23962364975864908
2017-03-28,0.6830184791048368,-0.6694422881613695,-0.23849250589296545
2017-03-29,0.6955367137305154,-0.674047214421021,-0.23733333780243535
2017-03-30,0.7079826385935208,-0.6784886880224974,-0.23614626715326342
2017-03-31,0.7203545788579409,-0.6827659714105165,-0.23493141901379394
2017-04-03,0.7326508704224156,-0.6868783908382281,-0.23368892183975928
2017-04-04,0.7448698601128438,-0.6908253362817569,-0.23241890745912094
2017-04-05,0.7570099058737481,-0.6946062613298384,-0.2311215110565044
2017-04-06,0.7690693769582614,-0.6982206830486904,-0.22979687115723121
2017-04-07,0.7810466541167236,-0.7016681818222854,-0.22844512961094599
2017-04-10,0.7929401297838754,-0.7049484011681907,-0.22706643157484818
2017-04-11,0.8047482082646038,-0.7080610475291431,-0.22566092549652178
2017-04-12,0.8164693059182473,-0.7110058900405627,-0.2242287630963693
2017-04-13,0.8281018513414083,-0.7137827602741871,-0.22277009934965383
2017-04-14,0.839644285549283,-0.7163915519580376,-0.22128509246814776
2017-04-17,0.8510950621554679,-0.7188322206729334,-0.2197739038813918
2017-04-18,0.8624526475502273,-0.7211047835257709,-0.21823669821756708
2017-04-19,0.8737155210772077,-0.7232093187998102,-0.21667364328398284
2017-04-20,0.8848821752085638,-0.725145965582198,-0.21508491004717858
2017-04-21,0.8959511157185014,-0.7269149233689891,-0.21347067261264843
2017-04-24,0.9069208618551884,-0.7285164516479147,-0.21183110820418868
2017-04-25,0.917789946511038,-0.7299508694591683,-0.21016639714286228
2017-04-26,0.928556916391333,-0.731218554934488,-0.20847672282560337
2017-04-27,0.9392203321811692,-0.7323199448148067,-0.20676227170343528
2017-04-28,0.9497787687107125,-0.7332555339467766,-0.20502323325933572
2017-05-01,0.9602308151187365,-0.7340258747584533,-0.20325979998572571
2017-05-02,0.9705750750144375,-0.7346315767144491,-0.20147216736160078
2017-05-03,0.9808101666374793,-0.7350733057508778,-0.1996605338293027
2017-05-04,0.9909347230162968,-0.7353517836904011,-0.19782510077093138
2017-05-05,1.0009473921245942,-0.7354677876377061,-0.1959660724844041
2017-05-08,1.0108468370360462,-0.7354221493557602,-0.1940836561591637
2017-05-09,1.020631736077174,-0.7352157546231698,-0.19217806185153583
2017-05-10,1.0303007829783926,-0.7348495425730034,-0.19024950245974465
2017-05-11,1.0398526870231883,-0.7343245050134299,-0.18829819369858022
2017-05-12,1.0492861731954366,-0.7336416857305327,-0.18632435407373135
2017-05-15,1.0585999823248216,-0.7328021797736706,-0.18432820485577958
2017-05-16,1.0677928712303617,-0.7318071327237556,-0.18230997005385846
2017-05-17,1.0768636128619937,-0.7306577399448307,-0.1802698763889838
2017-05-18,1.0858109964402418,-0.7293552458193314,-0.17820815326705952
2017-05-19,1.0946338275939214,-0.7279009429674185,-0.17612503275155086
2017-05-22,1.1033309284958739,-0.7262961714507852,-0.1740207495358479
2017-05-23,1.1119011379967163,-0.7245423179613337,-0.17189554091530265
2017-05-24,1.120343311756605,-0.7226408149951264,-0.16974964675895624
2017-05-25,1.1286563223749628,-0.7205931400120293,-0.1675833094809556
2017-05-26,1.1368390595181979,-0.7184008145814557,-0.16539677401165961
2017-05-29,1.1448904300453677,-0.7160654035146301,-0.16319028776844363
2017-05-30,1.1528093581317982,-0.7135885139838009,-0.16096410062620392
2017-05-31,1.160594785390611,-0.7109717946288264,-0.15871846488756408
2017-06-01,1.1682456709921902,-0.7082169346515618,-0.15645363525278647
2017-06-02,1.1757609917815341,-0.7053256628984889,-0.15416986878939695
2017-06-05,1.1831397423935064,-0.7022997469320195,-0.1518674249015214
2017-06-06,1.190380935365956,-0.6991409920909225,-0.1495465652989388
2017-06-07,1.1974836012507035,-0.6958512405403044,-0.14720755396585863
2017-06-08,1.2044467887223802,-0.6924323703116113,-0.14485065712941841
2017-06-09,1.211269564685101,-0.6888862943330771,-0.14247614322791355
2017-06-12,1.2179510143769743,-0.6852149594510937,-0.14008428287875851
2017-06-13,1.2244902414724104,-0.6814203454429361,-0.13767534884618113
2017-06-14,1.2308863681822564,-0.6775044640213141,-0.13524961600866295
